id_student,label,sum_clicks,avg_clicks_per_day,avg_score,num_assessments,num_passed_assessments
627066,0,276.0,3.45,42.5,4.0,3.0
627136,1,1263.0,3.959247648902821,93.33333333333333,9.0,9.0
627253,1,915.0,3.796680497925311,89.0,9.0,9.0
627343,1,1497.0,3.247288503253796,86.33333333333333,9.0,9.0
627348,1,942.0,3.876543209876543,78.2,5.0,5.0
627374,1,719.0,3.92896174863388,55.0,6.0,6.0
627386,0,242.0,3.025,47.666666666666664,3.0,3.0
627635,0,96.0,2.742857142857143,20.0,1.0,0.0
627691,1,2628.0,4.8487084870848705,77.88888888888889,9.0,9.0
627747,1,1182.0,3.728706624605678,85.4,5.0,5.0
627933,0,583.0,2.699074074074074,61.5,6.0,6.0
628053,0,1.0,1.0,0.0,0.0,0.0
628086,1,2239.0,3.3669172932330826,89.88888888888889,9.0,9.0
628090,0,451.0,3.9911504424778763,48.5,4.0,3.0
628122,0,194.0,3.88,80.0,1.0,1.0
628293,1,1576.0,3.9203980099502487,73.44444444444444,9.0,9.0
628506,1,823.0,3.6096491228070176,70.0,9.0,8.0
628663,1,871.0,3.262172284644195,71.88888888888889,9.0,9.0
629164,1,5508.0,4.4527081649151175,94.77777777777777,9.0,9.0
629270,0,395.0,3.6574074074074074,48.0,1.0,1.0
629694,0,118.0,3.0256410256410255,50.0,1.0,1.0
629766,1,1185.0,3.923841059602649,91.0,9.0,9.0
629890,0,339.0,4.6438356164383565,85.33333333333333,3.0,3.0
629936,0,1063.0,7.2312925170068025,77.4,5.0,5.0
630012,1,1171.0,4.486590038314176,92.4,5.0,5.0
630157,1,1345.0,4.014925373134329,72.44444444444444,9.0,8.0
630211,1,3117.0,5.870056497175141,71.55555555555556,9.0,9.0
630471,0,79.0,2.1944444444444446,60.0,1.0,1.0
630730,0,2296.0,3.9450171821305844,65.0,9.0,8.0
630896,1,2307.0,3.5822981366459627,98.88888888888889,9.0,9.0
631044,1,3794.0,3.1802179379715003,89.55555555555556,9.0,9.0
631122,0,417.0,3.207692307692308,83.44444444444444,9.0,8.0
631216,0,486.0,2.8092485549132946,37.0,3.0,1.0
631455,1,1597.0,2.903636363636364,95.11111111111111,9.0,9.0
631583,1,1443.0,3.9534246575342467,63.44444444444444,9.0,8.0
631699,1,871.0,3.3244274809160306,91.77777777777777,9.0,9.0
631770,0,2.0,1.0,0.0,0.0,0.0
631772,1,12195.0,4.850835322195704,94.0,9.0,9.0
631850,1,922.0,2.6647398843930636,97.33333333333333,9.0,9.0
631981,1,587.0,2.6926605504587156,71.66666666666667,9.0,9.0
632017,1,2102.0,4.821100917431193,92.375,8.0,8.0
632037,0,165.0,4.125,20.0,1.0,0.0
632312,0,682.0,2.991228070175439,72.6,5.0,5.0
632313,1,611.0,2.5040983606557377,96.42857142857143,7.0,7.0
632506,0,8163.0,7.551341350601295,77.33333333333333,3.0,3.0
632546,0,524.0,2.879120879120879,66.0,7.0,7.0
632554,1,3421.0,4.077473182359952,84.8,5.0,5.0
632571,1,399.0,2.9555555555555557,79.66666666666667,6.0,6.0
632900,1,762.0,3.6634615384615383,83.6,5.0,5.0
633112,1,3652.0,4.2317497103128625,93.6,5.0,5.0
633178,1,847.0,2.8518518518518516,75.4,5.0,5.0
633250,1,4896.0,4.3136563876651985,70.55555555555556,9.0,9.0
633281,1,703.0,2.9049586776859506,89.71428571428571,7.0,7.0
633341,0,659.0,2.3620071684587813,26.0,3.0,1.0
633447,0,1081.0,2.513953488372093,85.5,6.0,6.0
633460,0,193.0,2.608108108108108,13.0,2.0,0.0
633493,1,971.0,2.300947867298578,97.77777777777777,9.0,9.0
633722,1,3098.0,3.107321965897693,97.11111111111111,9.0,9.0
633857,1,3408.0,4.7465181058495824,95.11111111111111,9.0,9.0
633942,1,1955.0,3.359106529209622,90.6,5.0,5.0
634128,1,568.0,3.736842105263158,85.57142857142857,7.0,7.0
634157,1,2923.0,3.2879640044994374,84.11111111111111,9.0,9.0
634167,1,1453.0,4.350299401197605,91.6,5.0,5.0
634217,1,1648.0,4.009732360097324,98.11111111111111,9.0,9.0
634414,0,297.0,2.475,65.33333333333333,3.0,3.0
634507,1,1317.0,3.4386422976501305,83.22222222222223,9.0,9.0
634589,1,743.0,3.0203252032520327,77.88888888888889,9.0,9.0
634618,1,942.0,2.8719512195121952,91.33333333333333,9.0,9.0
634649,0,304.0,2.512396694214876,72.0,2.0,2.0
634671,1,1216.0,2.9658536585365853,63.2,5.0,4.0
634816,1,1316.0,3.8144927536231883,87.0,9.0,9.0
634878,1,1015.0,3.3946488294314383,75.0,7.0,7.0
635416,1,14391.0,7.885479452054795,74.4,5.0,5.0
917586,1,1588.0,3.4521739130434783,94.44444444444444,9.0,9.0
925553,1,1075.0,3.401898734177215,80.8,5.0,5.0
949548,1,2725.0,4.001468428781204,66.88888888888889,9.0,9.0
984619,1,3168.0,3.222787385554425,76.77777777777777,9.0,9.0
992544,1,410.0,2.484848484848485,94.8,5.0,5.0
1038161,1,561.0,2.93717277486911,65.375,8.0,8.0
1057883,1,586.0,3.1336898395721926,63.8,5.0,5.0
1115623,1,1445.0,3.782722513089005,73.2,5.0,5.0
1270832,1,2190.0,3.566775244299674,85.2,5.0,5.0
1416784,1,1440.0,5.475285171102661,88.88888888888889,9.0,9.0
1474869,1,11087.0,5.195407685098407,89.44444444444444,9.0,9.0
1493739,1,1438.0,2.7132075471698114,71.2,5.0,4.0
1534494,1,4545.0,5.549450549450549,77.16666666666667,6.0,6.0
1561431,0,1413.0,3.623076923076923,25.333333333333332,3.0,1.0
1568828,1,1290.0,2.8351648351648353,93.8,5.0,5.0
1632487,1,1821.0,3.322992700729927,77.0,9.0,9.0
1672690,0,16.0,1.3333333333333333,0.0,0.0,0.0
1691815,0,1014.0,2.5286783042394014,59.666666666666664,3.0,2.0
1694780,0,662.0,3.4123711340206184,89.25,4.0,4.0
1715237,1,742.0,2.201780415430267,86.2,5.0,5.0
1739026,0,1782.0,3.7125,57.22222222222222,9.0,6.0
1750405,0,80.0,5.0,20.0,1.0,0.0
1753458,1,4057.0,4.55331088664422,97.44444444444444,9.0,9.0
1763378,0,647.0,5.176,50.0,1.0,1.0
1888343,1,6592.0,4.493524199045671,88.33333333333333,9.0,9.0
1891323,1,1021.0,2.876056338028169,86.4,5.0,5.0
1911513,1,1686.0,5.854166666666667,88.5,6.0,6.0
1922200,0,1202.0,2.882494004796163,66.33333333333333,3.0,3.0
1930146,1,2822.0,4.695507487520799,41.0,6.0,4.0
1951139,1,2039.0,2.8677918424753868,82.22222222222223,9.0,9.0
1969407,0,560.0,3.8095238095238093,62.75,4.0,3.0
2016517,1,746.0,3.569377990430622,83.11111111111111,9.0,9.0
2047421,1,1420.0,3.0148619957537157,69.25,4.0,4.0
2049668,1,1270.0,3.757396449704142,64.55555555555556,9.0,9.0
2087182,0,877.0,3.565040650406504,47.5,6.0,5.0
2131908,1,1003.0,3.184126984126984,91.0,5.0,5.0
2147620,1,3177.0,3.3442105263157895,84.625,8.0,8.0
2147713,1,1622.0,2.912028725314183,57.857142857142854,7.0,7.0
2156058,1,735.0,3.888888888888889,86.375,8.0,8.0
2171264,0,312.0,2.5365853658536586,79.75,4.0,4.0
2178929,1,2660.0,3.917525773195876,90.0,5.0,5.0
2187422,1,2279.0,4.78781512605042,81.22222222222223,9.0,9.0
2236538,0,270.0,4.21875,0.0,0.0,0.0
2238904,0,183.0,2.152941176470588,80.0,1.0,1.0
2239848,1,2165.0,3.420221169036335,77.88888888888889,9.0,9.0
2241036,0,244.0,3.536231884057971,0.0,0.0,0.0
2247222,1,673.0,2.769547325102881,69.25,8.0,7.0
2258228,0,404.0,5.534246575342466,55.5,2.0,2.0
2289032,0,271.0,2.8526315789473684,61.5,2.0,2.0
2347802,1,2135.0,3.946395563770795,93.88888888888889,9.0,9.0
2410459,0,187.0,3.169491525423729,0.0,0.0,0.0
2419115,1,3328.0,4.7205673758865245,91.0,6.0,6.0
2433069,1,2474.0,4.035889070146819,88.44444444444444,9.0,9.0
2433221,1,4487.0,3.7993226079593563,78.0,7.0,7.0
2447528,0,1094.0,3.798611111111111,88.33333333333333,3.0,3.0
2471283,1,980.0,2.8080229226361033,52.4,5.0,5.0
2488382,1,1133.0,4.135036496350365,84.88888888888889,9.0,9.0
2494507,1,664.0,3.1320754716981134,81.44444444444444,9.0,9.0
2513997,0,274.0,1.957142857142857,75.0,5.0,5.0
2526493,1,1640.0,2.747068676716918,88.88888888888889,9.0,9.0
2529663,1,795.0,3.8405797101449277,83.2,5.0,5.0
2545113,1,4648.0,2.8,82.46666666666667,15.0,15.0
2548877,1,4713.0,3.3664285714285715,80.5,8.0,8.0
2556060,1,2823.0,2.730174081237911,91.11111111111111,9.0,9.0
2564711,1,1729.0,3.859375,89.33333333333333,9.0,9.0
2581603,1,1771.0,4.090069284064665,66.77777777777777,9.0,8.0
2598913,0,562.0,2.86734693877551,60.666666666666664,3.0,3.0
2607849,1,3683.0,3.1586620926243567,84.6,5.0,5.0
2613331,1,2087.0,4.084148727984345,84.4,5.0,5.0
2620636,0,259.0,3.1204819277108435,37.0,2.0,1.0
2629436,0,1491.0,3.6905940594059405,81.0,3.0,3.0
2631703,1,731.0,2.9959016393442623,91.4,5.0,5.0
2641486,1,440.0,2.5433526011560694,48.75,8.0,7.0
2652523,0,296.0,4.054794520547945,86.5,2.0,2.0
2658268,0,580.0,3.0851063829787235,42.0,2.0,1.0
2659556,0,444.0,3.6097560975609757,25.833333333333332,6.0,0.0
2665399,1,2298.0,3.641838351822504,90.8,5.0,5.0
2668550,0,419.0,5.109756097560975,46.333333333333336,3.0,1.0
2677969,0,303.0,3.5232558139534884,62.75,4.0,3.0
2680742,1,659.0,2.554263565891473,67.6,5.0,5.0
2692327,1,2408.0,2.9765142150803463,84.88888888888889,9.0,9.0
2697181,1,1599.0,2.4945397815912638,87.66666666666667,6.0,6.0
23698,1,910.0,2.9836065573770494,74.44444444444444,9.0,9.0
27116,1,1847.0,2.6087570621468927,93.33333333333333,9.0,9.0
28787,1,645.0,2.6434426229508197,53.6,5.0,4.0
29420,1,816.0,2.863157894736842,75.25,8.0,8.0
30096,1,714.0,3.4,93.55555555555556,9.0,9.0
30850,1,2258.0,3.9269565217391302,99.33333333333333,9.0,9.0
31161,1,2932.0,3.862977602108037,96.88888888888889,9.0,9.0
37652,1,885.0,3.702928870292887,98.0,5.0,5.0
46705,0,1149.0,2.7357142857142858,83.71428571428571,7.0,6.0
53300,1,1957.0,2.9252615844544096,90.88888888888889,9.0,9.0
61227,1,4642.0,4.493707647628267,68.25,4.0,4.0
63371,1,3344.0,3.966785290628707,78.88888888888889,9.0,9.0
72609,0,6378.0,3.5043956043956044,51.0,9.0,6.0
76949,1,1482.0,2.952191235059761,81.77777777777777,9.0,8.0
79461,0,810.0,4.5,33.714285714285715,7.0,4.0
104480,0,203.0,3.0757575757575757,88.0,7.0,7.0
105413,1,963.0,2.4441624365482233,66.88888888888889,9.0,8.0
112454,1,1131.0,2.6611764705882353,76.11111111111111,9.0,8.0
114367,1,2234.0,3.247093023255814,90.11111111111111,9.0,9.0
120236,0,1281.0,4.092651757188499,44.333333333333336,9.0,6.0
128510,1,872.0,2.498567335243553,85.375,8.0,8.0
131663,0,58.0,1.7058823529411764,0.0,0.0,0.0
131933,1,2039.0,6.411949685534591,79.5,8.0,8.0
137281,0,1040.0,4.928909952606635,60.5,2.0,2.0
138861,1,818.0,3.3252032520325203,94.33333333333333,9.0,9.0
138997,0,344.0,2.388888888888889,36.4,5.0,2.0
145490,0,1121.0,4.594262295081967,46.6,5.0,4.0
155956,0,2175.0,4.954441913439635,53.6,5.0,4.0
165647,0,710.0,3.1981981981981984,43.916666666666664,12.0,7.0
175638,0,267.0,2.870967741935484,47.0,7.0,4.0
178072,1,516.0,2.1147540983606556,57.90909090909091,11.0,8.0
181861,1,1812.0,3.973684210526316,77.0,5.0,5.0
182854,1,1552.0,4.172043010752688,64.125,8.0,8.0
188251,0,603.0,3.5892857142857144,70.83333333333333,6.0,6.0
196189,1,1102.0,3.7610921501706485,79.875,8.0,8.0
199760,0,1256.0,4.534296028880866,49.0,9.0,8.0
201425,1,1263.0,3.5083333333333333,78.88888888888889,9.0,9.0
232072,0,1989.0,5.955089820359281,48.5,4.0,3.0
243358,1,721.0,4.621794871794871,64.66666666666667,9.0,9.0
245217,0,947.0,2.8696969696969696,49.666666666666664,12.0,9.0
245600,1,680.0,2.5660377358490565,94.33333333333333,6.0,6.0
247304,0,177.0,3.1607142857142856,87.5,2.0,2.0
253013,1,2107.0,4.9810874704491725,82.6,5.0,5.0
256532,0,41.0,2.2777777777777777,0.0,0.0,0.0
262385,1,1011.0,5.238341968911917,89.0,9.0,9.0
264151,0,922.0,2.8544891640866874,59.75,8.0,5.0
264715,1,3103.0,3.7340553549939832,75.8,5.0,5.0
264845,0,811.0,2.8159722222222223,32.142857142857146,7.0,1.0
267619,0,2053.0,4.181262729124236,58.333333333333336,6.0,5.0
268018,0,1614.0,5.416107382550336,60.666666666666664,6.0,6.0
269388,0,1024.0,3.8641509433962264,55.875,8.0,6.0
275711,0,3753.0,5.256302521008403,60.666666666666664,9.0,8.0
275882,0,10.0,1.6666666666666667,0.0,0.0,0.0
286658,1,3148.0,5.273031825795645,94.55555555555556,9.0,9.0
293162,1,1822.0,3.1252144082332762,73.0,9.0,9.0
296725,0,413.0,3.4132231404958677,88.25,4.0,4.0
297166,0,1158.0,4.403041825095057,49.875,8.0,5.0
300611,1,1077.0,3.6262626262626263,58.0,7.0,6.0
303218,1,1458.0,2.84765625,83.55555555555556,9.0,9.0
306202,1,5306.0,8.113149847094801,61.44444444444444,9.0,7.0
308953,0,1174.0,4.995744680851064,40.4,5.0,4.0
310280,0,1164.0,2.9246231155778895,52.0,8.0,5.0
310765,1,1009.0,1.990138067061144,83.33333333333333,9.0,9.0
311332,0,531.0,4.5,63.0,3.0,3.0
311862,1,498.0,3.801526717557252,77.22222222222223,9.0,9.0
312061,0,1011.0,3.8735632183908044,12.4,5.0,0.0
316091,1,347.0,2.940677966101695,52.625,8.0,6.0
322641,1,1937.0,3.0124416796267495,85.25,8.0,8.0
322907,0,267.0,3.104651162790698,81.33333333333333,3.0,3.0
327057,1,1143.0,3.58307210031348,94.11111111111111,9.0,9.0
328674,0,26.0,3.25,0.0,0.0,0.0
330453,1,524.0,2.183333333333333,88.33333333333333,9.0,9.0
334225,1,1464.0,3.334851936218679,75.66666666666667,9.0,9.0
336131,1,6483.0,3.536824877250409,93.33333333333333,6.0,6.0
336695,1,1378.0,2.409090909090909,73.0,7.0,7.0
336772,1,1212.0,2.4836065573770494,87.55555555555556,9.0,9.0
338731,0,9884.0,8.035772357723577,27.75,8.0,2.0
339235,1,519.0,3.0892857142857144,97.77777777777777,9.0,9.0
340010,1,1072.0,5.032863849765258,61.75,4.0,4.0
342799,1,530.0,2.7461139896373057,59.666666666666664,6.0,5.0
349093,1,2037.0,3.7239488117001827,99.2,5.0,5.0
352637,1,1929.0,4.086864406779661,97.11111111111111,9.0,9.0
354688,1,359.0,2.826771653543307,64.75,4.0,4.0
356523,0,4988.0,5.938095238095238,78.1,10.0,10.0
359958,1,2605.0,4.538327526132404,92.0,9.0,9.0
362140,1,1054.0,3.378205128205128,82.0,9.0,9.0
362548,0,3081.0,5.571428571428571,33.8,5.0,2.0
364103,1,847.0,3.867579908675799,60.22222222222222,9.0,8.0
365661,1,1454.0,3.625935162094763,75.66666666666667,9.0,9.0
365701,1,2712.0,3.5731225296442686,92.11111111111111,9.0,9.0
366367,1,532.0,2.7422680412371134,56.6,5.0,5.0
366873,0,767.0,4.308988764044944,56.77777777777778,9.0,7.0
367352,0,775.0,3.1,58.888888888888886,9.0,7.0
369610,1,2595.0,6.223021582733813,88.22222222222223,9.0,9.0
370512,1,2263.0,3.021361815754339,63.8,5.0,5.0
371439,0,335.0,2.8632478632478633,47.25,8.0,6.0
372234,1,4990.0,4.063517915309446,83.11111111111111,9.0,9.0
379185,0,611.0,5.177966101694915,64.25,4.0,4.0
379255,0,254.0,3.4324324324324325,73.0,4.0,3.0
379265,0,941.0,3.647286821705426,67.25,4.0,3.0
379406,1,3185.0,3.2801235839340888,86.45454545454545,11.0,11.0
389250,0,352.0,3.450980392156863,80.66666666666667,3.0,3.0
391059,0,546.0,3.0847457627118646,69.42857142857143,7.0,6.0
393142,1,875.0,3.3143939393939394,97.77777777777777,9.0,9.0
394791,1,1114.0,2.947089947089947,62.333333333333336,9.0,9.0
398496,1,7333.0,4.566002490660025,69.33333333333333,6.0,6.0
400958,0,738.0,3.671641791044776,51.44444444444444,9.0,6.0
402378,1,1844.0,2.676342525399129,61.22222222222222,9.0,8.0
402883,0,279.0,3.032608695652174,18.0,1.0,0.0
404863,0,311.0,3.792682926829268,78.0,1.0,1.0
406698,0,1062.0,5.257425742574258,84.0,6.0,6.0
407404,1,394.0,3.2295081967213113,85.83333333333333,6.0,6.0
408608,0,947.0,4.047008547008547,74.125,8.0,7.0
409733,1,1870.0,3.3938294010889294,84.55555555555556,9.0,9.0
409852,0,1191.0,3.383522727272727,31.5,8.0,2.0
410176,0,169.0,2.0864197530864197,62.0,3.0,3.0
414772,1,405.0,2.4107142857142856,56.166666666666664,6.0,4.0
415631,1,513.0,4.384615384615385,67.5,8.0,7.0
416284,0,298.0,3.348314606741573,61.285714285714285,7.0,4.0
417522,1,1471.0,3.6683291770573567,84.44444444444444,9.0,9.0
418971,0,731.0,2.7276119402985075,72.5,6.0,6.0
422542,0,497.0,2.9583333333333335,46.375,8.0,5.0
422670,1,4597.0,4.714871794871795,76.22222222222223,9.0,9.0
423607,0,1896.0,3.9254658385093166,56.111111111111114,9.0,7.0
423622,0,239.0,2.9146341463414633,68.25,4.0,4.0
423664,0,262.0,2.7291666666666665,60.5,2.0,2.0
425287,1,1123.0,3.1022099447513813,51.92307692307692,13.0,12.0
427390,0,1076.0,4.304,74.0,3.0,3.0
430020,0,235.0,3.263888888888889,66.0,2.0,2.0
430487,1,964.0,3.070063694267516,91.22222222222223,9.0,9.0
430806,1,967.0,2.7393767705382435,77.33333333333333,9.0,9.0
432478,0,322.0,2.8,56.0,1.0,1.0
432724,1,1728.0,3.085714285714286,98.33333333333333,6.0,6.0
433794,1,3977.0,3.563620071684588,83.57142857142857,7.0,7.0
437482,1,1140.0,2.7338129496402876,84.66666666666667,9.0,9.0
437968,0,528.0,2.901098901098901,97.0,2.0,2.0
440171,1,1284.0,5.156626506024097,65.11111111111111,9.0,9.0
442669,1,2534.0,3.959375,89.44444444444444,9.0,9.0
443964,1,4950.0,7.311669128508124,87.4,5.0,5.0
445114,1,1372.0,3.69811320754717,61.2,5.0,5.0
446439,1,2111.0,4.343621399176954,64.83333333333333,6.0,6.0
464732,0,2784.0,10.749034749034749,38.5,8.0,4.0
465331,1,285.0,1.7701863354037266,69.5,4.0,4.0
465732,0,292.0,3.0416666666666665,45.25,4.0,2.0
465789,1,4525.0,4.080252479711452,69.8,5.0,5.0
466360,1,962.0,3.3058419243986252,94.77777777777777,9.0,9.0
466372,0,566.0,3.2906976744186047,78.5,6.0,6.0
469887,0,926.0,5.202247191011236,56.0,1.0,1.0
470159,1,306.0,2.7818181818181817,57.333333333333336,9.0,9.0
470385,1,4669.0,4.014617368873603,87.44444444444444,9.0,9.0
471027,1,4987.0,5.87396937573616,98.8,5.0,5.0
472309,0,691.0,3.2904761904761903,58.46153846153846,13.0,10.0
472736,1,4630.0,5.213963963963964,93.55555555555556,9.0,9.0
475065,1,2998.0,4.090040927694407,77.22222222222223,9.0,9.0
475149,1,1145.0,3.377581120943953,80.33333333333333,12.0,12.0
475734,0,3115.0,3.5357548240635643,63.625,8.0,6.0
477099,1,3846.0,3.3183779119930974,72.72727272727273,11.0,11.0
478496,0,3.0,1.0,0.0,0.0,0.0
478513,1,3420.0,4.553928095872171,78.33333333333333,9.0,8.0
479522,1,1928.0,4.0934182590233545,49.333333333333336,6.0,4.0
482145,0,421.0,2.447674418604651,43.75,8.0,5.0
483543,1,1133.0,3.045698924731183,83.33333333333333,9.0,9.0
483793,0,334.0,3.4791666666666665,78.0,2.0,2.0
484435,1,281.0,2.4867256637168142,94.5,4.0,4.0
486300,0,57.0,2.7142857142857144,62.0,2.0,2.0
488617,0,0.0,0.0,0.0,0.0,0.0
490394,1,420.0,3.3333333333333335,55.8,5.0,4.0
492357,1,4904.0,3.571740713765477,56.416666666666664,12.0,10.0
493416,1,680.0,2.9184549356223175,68.88888888888889,9.0,9.0
495438,1,1673.0,3.42827868852459,60.875,8.0,6.0
496355,1,368.0,2.8091603053435112,86.0,6.0,6.0
496845,1,1956.0,2.9591527987897126,83.375,8.0,8.0
498236,1,1428.0,4.2,61.44444444444444,9.0,8.0
498459,1,3861.0,4.754926108374384,97.44444444444444,9.0,9.0
498602,0,253.0,5.75,84.0,1.0,1.0
499420,1,1467.0,3.695214105793451,91.4,5.0,5.0
499703,1,1649.0,3.7995391705069124,94.88888888888889,9.0,9.0
499848,0,845.0,3.876146788990826,42.2,5.0,4.0
501146,0,3407.0,3.5051440329218106,78.11111111111111,9.0,8.0
501617,1,1335.0,5.0,97.0,6.0,6.0
502356,1,1249.0,4.149501661129568,42.2,5.0,3.0
502766,1,3428.0,4.90414878397711,88.0,5.0,5.0
503457,1,8108.0,7.7737296260786195,88.44444444444444,9.0,9.0
503610,1,315.0,2.4609375,86.75,8.0,8.0
503710,1,1220.0,4.093959731543624,56.25,8.0,8.0
503779,1,3791.0,3.6277511961722486,93.88888888888889,9.0,9.0
504363,1,1888.0,4.077753779697624,88.22222222222223,9.0,9.0
505108,1,2579.0,3.9254185692541856,40.833333333333336,6.0,4.0
505930,0,427.0,2.7025316455696204,0.0,0.0,0.0
506144,1,611.0,3.3027027027027027,80.4,5.0,5.0
506543,1,2886.0,7.056234718826406,91.2,5.0,5.0
509710,0,242.0,2.7191011235955056,23.5,2.0,0.0
510054,1,839.0,1.7965738758029979,76.22222222222223,9.0,9.0
511258,1,7717.0,7.266478342749529,88.22222222222223,9.0,9.0
512257,0,1025.0,3.713768115942029,24.166666666666668,6.0,0.0
512330,0,77.0,2.75,44.0,1.0,1.0
512852,1,1731.0,5.712871287128713,91.8,5.0,5.0
513969,1,283.0,2.596330275229358,79.88888888888889,9.0,9.0
515426,0,2001.0,5.130769230769231,78.0,6.0,6.0
515491,1,2177.0,3.0362622036262206,86.0,5.0,5.0
515734,0,1086.0,3.39375,41.111111111111114,9.0,6.0
517223,0,100.0,3.5714285714285716,60.333333333333336,3.0,2.0
518134,0,333.0,3.264705882352941,91.0,2.0,2.0
519057,1,342.0,2.514705882352941,59.888888888888886,9.0,7.0
519506,1,266.0,4.222222222222222,72.8,5.0,5.0
520332,1,2090.0,2.5770653514180024,66.6,5.0,5.0
521292,1,597.0,2.8701923076923075,83.55555555555556,9.0,9.0
522708,0,341.0,4.209876543209877,64.25,4.0,4.0
522754,1,301.0,3.1030927835051547,54.875,8.0,7.0
523239,0,423.0,2.858108108108108,49.75,4.0,4.0
523944,1,3157.0,3.722877358490566,82.66666666666667,9.0,9.0
526235,0,1037.0,4.115079365079365,45.18181818181818,11.0,5.0
526441,0,672.0,3.7541899441340782,43.333333333333336,6.0,3.0
526741,0,827.0,3.4747899159663866,67.33333333333333,9.0,7.0
529975,0,142.0,2.6296296296296298,68.33333333333333,3.0,3.0
530663,1,1202.0,2.8149882903981265,71.77777777777777,9.0,9.0
531896,0,955.0,4.340909090909091,44.0,9.0,5.0
532440,1,2275.0,4.391891891891892,73.22222222222223,9.0,9.0
532649,0,157.0,3.4130434782608696,58.0,2.0,1.0
533512,0,325.0,4.850746268656716,55.4,5.0,4.0
533689,0,365.0,3.2589285714285716,47.333333333333336,6.0,3.0
534733,1,1465.0,3.7660668380462723,85.55555555555556,9.0,9.0
535648,1,1583.0,6.595833333333333,82.83333333333333,6.0,6.0
536276,1,1729.0,3.0765124555160144,86.44444444444444,9.0,9.0
537654,1,2787.0,2.8265720081135903,54.0,15.0,13.0
541531,1,1495.0,4.397058823529412,81.88888888888889,9.0,9.0
541538,1,786.0,1.7742663656884876,51.8,5.0,4.0
541708,1,2879.0,4.284226190476191,98.77777777777777,9.0,9.0
542167,1,1255.0,4.128289473684211,65.375,8.0,7.0
543653,0,198.0,3.193548387096774,64.5,2.0,2.0
544267,1,4639.0,6.103947368421053,88.66666666666667,9.0,9.0
544720,0,277.0,3.5974025974025974,46.75,4.0,2.0
547612,1,776.0,2.996138996138996,69.22222222222223,9.0,9.0
549439,0,1076.0,3.7103448275862068,73.77777777777777,9.0,8.0
549687,1,909.0,3.3542435424354244,74.0,9.0,8.0
550702,1,1438.0,3.6040100250626566,91.25,8.0,8.0
551220,0,243.0,2.0948275862068964,80.0,2.0,2.0
551332,0,1090.0,3.935018050541516,70.71428571428571,7.0,6.0
551772,0,519.0,3.414473684210526,53.5,8.0,6.0
552220,0,725.0,3.502415458937198,38.42857142857143,7.0,3.0
552498,1,716.0,3.58,79.58333333333333,12.0,12.0
553599,1,3862.0,4.475086906141367,100.0,5.0,5.0
553741,1,637.0,3.25,60.0,13.0,13.0
555760,1,625.0,2.9069767441860463,93.75,8.0,8.0
555884,1,1518.0,3.748148148148148,91.44444444444444,9.0,9.0
556476,0,933.0,3.6877470355731226,16.0,4.0,1.0
556824,1,1005.0,2.8389830508474576,91.22222222222223,9.0,9.0
557959,1,592.0,3.165775401069519,66.33333333333333,6.0,6.0
558839,1,2479.0,3.359078590785908,79.8,5.0,5.0
559225,0,483.0,4.689320388349515,78.66666666666667,3.0,3.0
560064,0,1684.0,3.183364839319471,50.666666666666664,9.0,5.0
560065,1,762.0,3.048,75.6,5.0,5.0
560554,0,271.0,3.2650602409638556,41.0,9.0,5.0
561560,0,894.0,4.425742574257426,77.2,5.0,5.0
562884,1,3225.0,5.842391304347826,71.66666666666667,9.0,9.0
563920,1,634.0,2.8053097345132745,71.0,4.0,4.0
564649,0,772.0,4.041884816753926,37.8,5.0,2.0
565605,1,4235.0,5.077937649880096,93.6,5.0,5.0
565743,1,820.0,3.54978354978355,45.875,8.0,6.0
566447,1,4949.0,3.0140073081607794,98.55555555555556,9.0,9.0
566464,1,437.0,2.229591836734694,81.0,6.0,6.0
566938,1,2445.0,3.893312101910828,96.22222222222223,9.0,9.0
567597,1,707.0,5.315789473684211,89.16666666666667,6.0,6.0
567719,0,511.0,3.059880239520958,61.666666666666664,9.0,8.0
568691,1,4067.0,4.941676792223572,95.0,5.0,5.0
569277,1,949.0,4.434579439252336,84.11111111111111,9.0,9.0
570757,1,742.0,3.550239234449761,57.666666666666664,9.0,9.0
570895,0,74.0,6.7272727272727275,0.0,0.0,0.0
570985,1,2365.0,2.433127572016461,84.44444444444444,9.0,9.0
571833,1,1474.0,2.1117478510028653,69.22222222222223,9.0,9.0
572098,1,1953.0,3.2016393442622952,78.22222222222223,9.0,9.0
572537,1,3092.0,3.7938650306748465,96.44444444444444,9.0,9.0
572919,1,798.0,6.138461538461539,69.66666666666667,3.0,3.0
573858,1,1892.0,3.9581589958158996,72.8,5.0,5.0
573924,1,2410.0,5.331858407079646,90.6,5.0,5.0
574325,0,1761.0,4.97457627118644,62.666666666666664,9.0,8.0
576541,0,1829.0,5.411242603550296,59.42857142857143,7.0,6.0
577458,0,965.0,3.5347985347985347,52.0,5.0,4.0
579583,1,5231.0,5.431983385254413,64.0,5.0,5.0
579614,1,3382.0,5.902268760907504,71.5,8.0,8.0
580384,1,1870.0,3.8636363636363638,97.125,8.0,8.0
581247,1,4655.0,2.7495569994093327,79.4,5.0,5.0
581316,1,992.0,2.970059880239521,65.0,5.0,5.0
582550,1,2963.0,3.437354988399072,61.25,4.0,4.0
583704,1,1407.0,3.457002457002457,79.22222222222223,9.0,9.0
